FEC_NAC,GENERO,EDO_CIVIL,NIV_ESTUDIOS,PUESTO,TIPO_CASA,DEP_ECONOMICOS,SUELDO_SOL,ESTADO,CP,DOM_ANIOS,DOM_MESES,TRA_ANIOS,TRA_MESES,HIJOS,CAP_PAGO,PUNTOS_BURO,OTRA_CUENTA,CLASE,CLASE2
26/03/1992,FEMENINO,SOLTERO,LICENCIATURA,ENFERMERO,RENTADA,0,8000,COLIMA,28040,15,0,1,4,NO,1680,0,SI,POTENCIALES,V1F1
24/09/2000,MASCULINO,SOLTERO,BACHILLERATO,SECRETARIOPROCURADURIA,PADRES,0,10000,COLIMA,28048,18,0,0,8,NO,2500,0,NO,POTENCIALES,V1F1
02/09/1997,MASCULINO,UNIONLIBRE,LICENCIATURA,DEPENDIENTE,RENTADA,0,6000,COLIMA,28000,1,0,1,6,SINODATOS,769.5,0,SI,POTENCIALES,V1F1
08/03/1993,MASCULINO,SOLTERO,LICENCIATURA,COORDINADOR,RENTADA,0,24000,COLIMA,28000,1,0,2,0,SINDATO,2506.66,0,NO,PERDIDOS,V0F0
09/05/1998,FEMENINO,SOLTERO,LICENCIATURA,VENTACAMBACEO,PADRES,0,1200,COLIMA,28984,3,0,3,0,NO,500,0,NO,POTENCIALES,V1F1
16/07/1999,MASCULINO,SOLTERO,BACHILLERATO,FUMIGADOR,RENTADA,0,5562,COLIMA,28000,3,0,3,0,SINODATOS,803.16,0,NO,ATENCION MEDIA,V1F1
19/06/1999,FEMENINO,SOLTERO,LICENCIATURA,CAPTURISTA,PADRES,0,4200,COLIMA,28000,20,0,0,3,NO,1050,0,NO,ATENCION MEDIA,V1F1
22/02/1989,FEMENINO,SOLTERO,LICENCIATURA,ENFERMERO,RENTADA,0,24000,COLIMA,28983,1,6,3,2,SINODATOS,1540.66,-84.74,NO,POTENCIALES,V2F1
26/02/1997,FEMENINO,CASADO,BACHILLERATO,CAJEROBANCO,PADRES,0,7500,COLIMA,28973,19,0,0,8,NO,1694.75,461.34,NO,POTENCIALES,V1F1
26/09/1994,FEMENINO,UNIONLIBRE,LICENCIATURA,PROFESOR,FAMILIARES,0,8000,COLIMA,28047,2,6,2,0,SINODATOS,1964.3,0,NO,POTENCIALES,V2F2
27/02/1995,FEMENINO,SOLTERO,LICENCIATURA,SECRETARIOPYCTISTA,PROPIA,0,12000,COLIMA,28000,1,9,1,1,NO,2830.5,252.36,NO,POTENCIALES,V1F1
03/03/2000,MASCULINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,PADRES,0,4000,COLIMA,28000,18,0,1,6,NO,936.69,0,NO,POTENCIALES,V1F2
12/01/1988,FEMENINO,SOLTERO,LICENCIATURA,COORDINADOR,PADRES,1,13000,COLIMA,28000,2,0,0,6,SINODATOS,1049.09,372.56,SI,POTENCIALES,V2F2
26/11/1982,FEMENINO,CASADO,SECUNDARIA,INTENDENTE,FAMILIARES,0,4000,COLIMA,28047,0,1,7,0,SINODATOS,1049.09,84.28,SI,POTENCIALES,V2F1
19/08/1988,FEMENINO,SOLTERO,POSTGRADO,SOPORTE TECNICO,RENTADA,0,11000,COLIMA,28000,1,6,0,9,SINODATOS,1036.3,394,NO,PERDIDOS,V1F1
02/06/1993,MASCULINO,SOLTERO,BACHILLERATO,CAJERO,RENTADA,0,9200,COLIMA,28000,1,5,1,6,NO,500,95.92,NO,POTENCIALES,V1F1
15/03/1969,FEMENINO,CASADO,SECUNDARIA,EMPDOMESTICA,PROPIA,0,6000,COLIMA,28000,28,0,0,7,SINODATOS,974.16,0,SI,POTENCIALES,V2F2
27/04/1959,FEMENINO,CASADO,BACHILLERATO,PROPIETARIOTDA,PROPIA,0,9000,COLIMA,28000,8,0,8,0,NO,1978.77,198,NO,PERDIDOS,V1F1
20/08/1999,FEMENINO,SOLTERO,PRIMARIA,VENDEDOR,PADRES,0,6500,COLIMA,28000,0,7,0,4,NO,936.69,0,NO,POTENCIALES,V2F1
02/10/2000,MASCULINO,UNIONLIBRE,SECUNDARIA,MECANICO,PADRES,0,15000,COLIMA,28000,18,0,2,0,SINODATOS,1463.58,0,SI,ATENCION ALTA,V3F2
07/09/2000,FEMENINO,SOLTERO,BACHILLERATO,CAJERO,RENTADA,0,3500,COLIMA,28000,1,0,1,6,NO,500,0,NO,POTENCIALES,V2F2
06/01/1964,MASCULINO,SOLTERO,BACHILLERATO,PROPIETARIO1,FAMILIARES,0,18000,COLIMA,28000,6,10,10,10,NO,1756.3,885.26,SI,PERDIDOS,V1F1
03/08/1974,MASCULINO,DIVORCIADO,CARRERATECNICA,PLOMERO,PROPIA,0,14000,COLIMA,28000,2,11,24,0,NO,1756.3,297,NO,POTENCIALES,V2F1
23/03/1958,FEMENINO,VIUDO,PRIMARIA,COMERCIANTE,FAMILIARES,0,10000,COLIMA,28000,6,0,0,4,SINODATOS,1049.09,198,NO,POTENCIALES,V1F1
12/07/1974,FEMENINO,CASADO,SECUNDARIA,CHEF,PROPIA,0,3500,COLIMA,28000,15,0,2,0,SINODATOS,980,0,NO,PERDIDOS,V1F1
10/05/1951,FEMENINO,CASADO,PRIMARIA,PENSIONADO,PROPIA,0,15053,COLIMA,28070,45,0,2,0,SINODATOS,1756.3,0,NO,ATENCION MEDIA,V1F1
13/11/1994,FEMENINO,SOLTERO,LICENCIATURA,LABORATORISTA,PADRES,0,6000,COLIMA,28973,18,0,2,0,NO,1500,0,NO,POTENCIALES,V3F2
30/11/1989,MASCULINO,SOLTERO,LICENCIATURA,INGCIVIL,PADRES,0,14000,COLIMA,28984,4,6,4,0,NO,3372.11,110.56,NO,POTENCIALES,V1F1
10/11/1984,MASCULINO,CASADO,BACHILLERATO,AUXADMVO,PAGANDOLA,3,5207,COLIMA,28982,3,0,10,0,SINODATOS,842.1,469.26,SI,POTENCIALES,V2F1
17/09/1984,FEMENINO,CASADO,SECUNDARIA,VENDEDOR AMBULANTE,PROPIA,0,12000,COLIMA,28000,2,1,7,0,SINODATOS,974.16,13.16,NO,POTENCIALES,V3F2
06/12/1972,MASCULINO,CASADO,MAESTRIA,PROFESOR,RENTADA,0,26000,COLIMA,28040,3,9,3,9,SINODATOS,6600,576.6,SI,POTENCIALES,V1F1
29/12/1998,FEMENINO,SOLTERO,BACHILLERATO,DUEÑO DE TAXI,PROPIA,0,8000,COLIMA,28000,0,8,3,0,NO,1463.58,0,SI,POTENCIALES,V3F2
05/10/1999,MASCULINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,FAMILIARES,0,3600,COLIMA,28080,6,0,1,7,NO,900,0,SI,POTENCIALES,V2F2
05/11/1968,FEMENINO,CASADO,SECUNDARIA,EMPDOMESTICA,PROPIA,0,6000,COLIMA,28000,12,0,7,0,NO,1124.03,386.1,NO,POTENCIALES,V2F2
12/01/1977,FEMENINO,CASADO,PRIMARIA,EMPDOMESTICA,FAMILIARES,0,4300,COLIMA,28000,18,6,15,0,SINODATOS,974.16,0,SI,POTENCIALES,V1F1
22/03/1995,MASCULINO,SOLTERO,LICENCIATURA,ENCAREA,PADRES,0,12000,COLIMA,28000,1,5,2,1,NO,1463.58,19.6,NO,POTENCIALES,V2F2
01/08/1999,FEMENINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,PRESTADA,0,3600,COLIMA,28986,6,0,0,6,NO,900,0,NO,PERDIDOS,V1F1
04/06/1990,MASCULINO,UNIONLIBRE,LICENCIATURA,ANALISTA,FAMILIARES,0,6000,COLIMA,28070,1,7,1,0,NO,1680,0,SI,POTENCIALES,V2F2
03/02/1988,FEMENINO,SOLTERO,PRIMARIA,EMPDOMESTICA,PROPIA,0,6000,COLIMA,28000,30,0,3,0,SINODATOS,974.16,-13,NO,POTENCIALES,V1F2
09/10/1973,MASCULINO,CASADO,BACHILLERATO,COMERCIANTE,PROPIA,0,25000,COLIMA,28047,4,7,7,0,SINODATOS,1049.09,0,NO,POTENCIALES,V1F1
06/04/1998,MASCULINO,SOLTERO,BACHILLERATO,COMERCIANTE,PROPIA,0,15000,COLIMA,28040,0,10,2,0,NO,824.29,0,NO,POTENCIALES,V2F2
30/04/1965,FEMENINO,CASADO,PRIMARIA,VENDCATAPARCIAL,PROPIA,0,6000,COLIMA,28000,25,0,10,0,SINODATOS,1124.03,0,SI,PERDIDOS,V1F1
24/04/1974,MASCULINO,SOLTERO,BACHILLERATO,PLOMERO,FAMILIARES,0,12000,COLIMA,28000,0,6,30,0,NO,1463.58,20.88,SI,POTENCIALES,V2F2
10/10/2000,MASCULINO,SOLTERO,SECUNDARIA,REPARTIDOR,FAMILIARES,0,6000,COLIMA,28080,0,1,3,0,NO,936.69,0,NO,POTENCIALES,V1F1
10/10/2000,MASCULINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,FAMILIARES,0,9000,COLIMA,28000,4,0,0,6,NO,1048.41,0,NO,POTENCIALES,V1F1
23/10/1966,FEMENINO,CASADO,PRIMARIA,EMPLEADO EN GENERAL,PROPIA,0,8000,COLIMA,28634,28,0,6,0,SINODATOS,974.16,0,SI,POTENCIALES,V3F2
03/03/1996,MASCULINO,SOLTERO,LICENCIATURA,AUX DE TOPOGRAFIA,PADRES,0,12000,COLIMA,28000,22,0,5,0,NO,936.69,194,SI,POTENCIALES,V2F2
25/10/1987,FEMENINO,SOLTERO,BACHILLERATO,AUXCONTAB,FAMILIARES,0,10000,COLIMA,28000,4,8,4,8,NO,1522.13,0,NO,CAMPEONES,V5F5
08/03/2000,MASCULINO,SOLTERO,SECUNDARIA,AUXGRAL,PADRES,0,4800,COLIMA,28000,4,0,1,0,NO,1200,0,SI,POTENCIALES,V3F2
13/12/1994,MASCULINO,SOLTERO,LICENCIATURA,ASESOR,PADRES,0,10000,COLIMA,28934,4,9,1,0,NO,936.69,0,NO,POTENCIALES,V1F1
15/10/1992,FEMENINO,SOLTERO,LICENCIATURA,LABORATORISTA,PADRES,0,8500,COLIMA,28078,0,10,1,1,NO,2380,0,NO,POTENCIALES,V4F2
07/11/1991,MASCULINO,CASADO,LICENCIATURA,OPERADORGRAL,RENTADA,0,13000,COLIMA,28983,5,0,1,6,SINODATOS,629.09,192,NO,POTENCIALES,V2F2
21/10/1994,FEMENINO,SOLTERO,LICENCIATURA,EDECAN,PADRES,0,18000,COLIMA,28000,12,0,6,0,NO,936.69,0,NO,POTENCIALES,V1F1
15/08/1961,MASCULINO,UNIONLIBRE,PRIMARIA,PROPIETARIO1,PROPIA,0,8000,COLIMA,28000,5,3,20,0,SINODATOS,1639.21,0,NO,PERDIDOS,V2F1
25/09/1970,FEMENINO,CASADO,LICENCIATURA,AUXADMVO,PROPIA,0,6000,COLIMA,28000,20,0,8,0,NO,1756.3,0,NO,PERDIDOS,V2F1
19/07/1963,FEMENINO,SOLTERO,PRIMARIA,COMERCIANTE,PROPIA,1,10000,JALISCO,48970,11,7,10,0,SINODATOS,974.16,7.2,SI,POTENCIALES,V3F1
12/12/1956,MASCULINO,CASADO,BACHILLERATO,JUBILADO,PROPIA,0,18300,COLIMA,28000,2,8,0,7,SINODATOS,1756.3,437.58,NO,PERDIDOS,V1F1
10/11/1989,MASCULINO,CASADO,BACHILLERATO,ELECTRICISTA,PADRES,0,12000,COLIMA,28000,5,11,0,4,SINODATOS,1756.3,223.74,NO,PERDIDOS,V1F1
04/05/1999,MASCULINO,SOLTERO,BACHILLERATO,ASAPOLLO,RENTADA,0,8000,COLIMA,28000,1,4,1,0,NO,1122.95,0,SI,POTENCIALES,V2F2
04/05/1999,MASCULINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,FAMILIARES,0,8000,COLIMA,28000,1,2,2,0,NO,936.69,0,SI,POTENCIALES,V2F2
16/10/1995,FEMENINO,SOLTERO,LICENCIATURA,ASISMEDICO,PADRES,0,3779,COLIMA,28000,10,0,0,1,NO,944.75,0,NO,PERDIDOS,V1F1
04/05/1986,FEMENINO,CASADO,BACHILLERATO,AMACASA,FAMILIARES,0,0,COLIMA,28620,11,0,6,0,SINODATOS,900,771.42,NO,POTENCIALES,V2F2
02/08/1986,MASCULINO,SOLTERO,BACHILLERATO,ABARROTERO,FAMILIARES,0,12000,JALISCO,28000,25,0,4,0,NO,1049.09,0,SI,PERDIDOS,V1F1
11/03/2000,MASCULINO,SOLTERO,LICENCIATURA,ESTUDIANTE,PADRES,0,0,COLIMA,28984,18,0,18,0,NO,500,0,NO,POTENCIALES,V2F2
21/01/1979,MASCULINO,UNIONLIBRE,SECUNDARIA,DESPNEGOCIO,PAGANDOLA,0,8000,COLIMA,28000,5,0,6,0,SINODATOS,500,489,NO,PERDIDOS,V1F1
30/08/1954,MASCULINO,CASADO,SECUNDARIA,HERRERO,FAMILIARES,0,12000,COLIMA,28000,5,11,20,0,SINODATOS,1639.21,7.6,NO,POTENCIALES,V2F2
14/02/1980,FEMENINO,SOLTERO,LICENCIATURA,JURIDICO,FAMILIARES,0,18000,COLIMA,28000,1,0,16,0,NO,3407.23,188.04,NO,POTENCIALES,V2F2
19/04/1990,FEMENINO,SOLTERO,LICENCIATURA,LOGISTICA,PROPIA,0,7000,COLIMA,28000,28,0,2,0,SINODATOS,1756.3,266.46,NO,LEALTAD,V3F3
03/04/1978,MASCULINO,UNIONLIBRE,BACHILLERATO,MECANICO,RENTADA,0,9000,COLIMA,28000,5,0,6,0,NO,1132.13,17.82,SI,POTENCIALES,V3F2
13/12/1985,FEMENINO,CASADO,BACHILLERATO,VERIFICADOR,FAMILIARES,0,5800,COLIMA,28078,32,0,2,0,SINODATOS,1049.09,0,NO,PERDIDOS,V1F2
26/10/1984,FEMENINO,UNIONLIBRE,LICENCIATURA,EMPLEADO EN GENERAL,PROPIA,1,18500,COLIMA,28982,0,1,2,4,SI,1049.09,54.4,NO,POTENCIALES,V1F1
31/05/1995,MASCULINO,SOLTERO,SECUNDARIA,EMPLEADO EN GENERAL,PROPIA,0,8000,JALISCO,28000,1,1,0,9,NO,936.69,0,NO,POTENCIALES,V3F1
19/02/1992,MASCULINO,UNIONLIBRE,LICENCIATURA,OFICIALADMINISTRATIVO,RENTADA,1,5854,COLIMA,28000,0,8,1,2,NO,1020.8,0,NO,POTENCIALES,V3F2
21/03/1998,MASCULINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,FAMILIARES,0,6000,COLIMA,28000,10,0,2,6,NO,936.69,0,NO,POTENCIALES,V2F2
27/02/1975,MASCULINO,CASADO,SECUNDARIA,COMERCIANTE,PROPIA,0,12000,COLIMA,28000,2,9,20,0,SINODATOS,974.16,-30,NO,ATENCION MEDIA,V2F1
05/01/1995,MASCULINO,SOLTERO,LICENCIATURA,CHOFER,PADRES,0,9000,COLIMA,28000,4,7,1,0,NO,1463.58,376,NO,POTENCIALES,V2F2
17/10/1996,MASCULINO,SOLTERO,BACHILLERATO,REPARTIDOR,PADRES,0,4800,COLIMA,28000,5,0,5,3,NO,936.69,0,SI,POTENCIALES,V2F2
31/12/1994,FEMENINO,SOLTERO,BACHILLERATO,ABARROTERO,PADRES,0,8000,COLIMA,28000,20,0,1,0,NO,936.69,198,NO,POTENCIALES,V2F1
21/07/1975,FEMENINO,CASADO,SECUNDARIA,ENCPEQUENEG,PROPIA,0,6000,COLIMA,28307,24,9,20,0,SINODATOS,1555.5,167,SI,PERDIDOS,V0F0
31/03/1989,FEMENINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,PADRES,0,3500,COLIMA,28400,1,0,2,0,SINODATOS,612.5,5.88,NO,ATENCION MEDIA,V1F1
25/07/1981,MASCULINO,CASADO,CARRERATECNICA,MECANICO,PROPIA,0,8000,COLIMA,28000,6,0,1,0,SINODATOS,2338.2,863.1,SI,POTENCIALES,V1F1
09/01/1999,FEMENINO,SOLTERO,SECUNDARIA,COCINERO,PROPIA,0,5200,COLIMA,28000,0,8,2,0,NO,1300,120.96,SI,POTENCIALES,V2F1
08/10/1986,FEMENINO,UNIONLIBRE,SECUNDARIA,AUXGRAL,RENTADA,3,12000,COLIMA,28450,9,0,15,0,SINODATOS,1391.52,31.04,NO,POTENCIALES,V1F1
15/02/1957,MASCULINO,VIUDO,CARRERATECNICA,CHOFER,PROPIA,0,4000,COLIMA,28000,10,0,21,0,NO,1200,0,SI,PERDIDOS,V0F0
20/10/1957,FEMENINO,CASADO,PRIMARIA,COMERCIANTE,PROPIA,0,10000,COLIMA,28000,38,0,14,0,SI,1569.9,0,NO,PERDIDOS,V0F0
13/03/1972,FEMENINO,DIVORCIADO,LICENCIATURA,PROFESOR,PROPIA,0,10000,COLIMA,28000,3,0,17,0,SI,2266.5,976.64,NO,POTENCIALES,V1F1
28/11/1995,FEMENINO,SOLTERO,LICENCIATURA,GTEVTAS,RENTADA,0,10000,COLIMA,28000,1,0,1,6,NO,1925,54.72,NO,POTENCIALES,V1F1
21/09/1983,MASCULINO,CASADO,BACHILLERATO,ENCAREA,PROPIA,0,10000,COLIMA,28300,9,0,10,0,SINODATOS,2289.3,782.68,SI,POTENCIALES,V1F1
31/01/1980,FEMENINO,SOLTERO,SECUNDARIA,INTENDENTE,PROPIA,0,6000,COLIMA,28979,3,0,5,0,SINODATOS,1410,338.68,NO,POTENCIALES,V1F1
14/09/1989,MASCULINO,CASADO,BACHILLERATO,JEFEDETIENDA,PADRES,0,10000,COLIMA,28000,12,0,0,3,SI,1864.72,0,SI,POTENCIALES,V1F1
30/10/1988,FEMENINO,CASADO,BACHILLERATO,COMISIONISTA,FAMILIARES,0,15000,COLIMA,28000,12,0,0,3,SI,2445.3,0,SI,POTENCIALES,V1F1
18/05/1993,FEMENINO,SOLTERO,LICENCIATURA,SECRETARIA,PROPIA,0,9000,COLIMA,28989,26,0,3,0,SINODATOS,1822.2,317.02,NO,POTENCIALES,V1F1
04/04/1997,FEMENINO,SOLTERO,LICENCIATURA,EDUCADORA,PADRES,0,11000,COLIMA,28000,11,0,0,4,NO,1481.5,0,NO,POTENCIALES,V1F1
03/12/2001,MASCULINO,SOLTERO,BACHILLERATO,ASESOR,PADRES,0,12000,COLIMA,28000,3,0,1,6,NO,1392.25,0,SI,ATENCION MEDIA,V2F1
15/10/1998,MASCULINO,CASADO,BACHILLERATO,EMPLEADO EN GENERAL,PROPIA,0,100000,COLIMA,28976,6,0,2,0,SINODATOS,1204.5,19.2,SI,PERDIDOS,V1F1
10/08/1995,MASCULINO,SOLTERO,BACHILLERATO,DIRECTOR,FAMILIARES,0,6000,JALISCO,49850,15,0,2,0,NO,1200,-12.66,NO,POTENCIALES,V2F2
11/10/1998,MASCULINO,SOLTERO,BACHILLERATO,INSTRUCTOR,PADRES,0,6000,COLIMA,28000,1,6,1,3,NO,1500,0,NO,POTENCIALES,V1F1
21/08/1959,MASCULINO,SOLTERO,LICENCIATURA,EMPLEADO EN GENERAL,FAMILIARES,0,10000,COLIMA,28000,0,3,5,0,NO,1445.4,503,NO,PERDIDOS,V0F0
06/06/1980,MASCULINO,SOLTERO,SECUNDARIA,ABARROTERO,FAMILIARES,2,12000,COLIMA,28075,3,0,3,0,SINODATOS,1252.68,0,SI,POTENCIALES,V1F2
08/04/1970,FEMENINO,SOLTERO,PRIMARIA,GUARDSEG,RENTADA,1,5600,COLIMA,28986,4,0,0,4,SINODATOS,864,0,SI,ATENCION MEDIA,V1F1
01/01/1968,FEMENINO,UNIONLIBRE,CARRERATECNICA,EMPDOMESTICA,FAMILIARES,0,6000,COLIMA,28000,6,8,18,0,SINODATOS,1198.12,-23.12,SI,POTENCIALES,V2F1
09/10/1998,FEMENINO,SOLTERO,BACHILLERATO,DEPENDIENTE,FAMILIARES,0,4400,COLIMA,28984,10,0,1,0,NO,1100,0,SI,POTENCIALES,V1F1
07/08/1959,MASCULINO,UNIONLIBRE,LICENCIATURA,DUENOPEQUENEG,PADRES,0,10000,COLIMA,28645,60,0,40,0,SINODATOS,1607.4,198,NO,PERDIDOS,V1F1
17/04/1975,FEMENINO,SOLTERO,BACHILLERATO,POLICIA,PROPIA,0,15000,COLIMA,28048,6,0,6,0,SINODATOS,2449.5,121.52,SI,POTENCIALES,V1F1
04/01/1979,MASCULINO,UNIONLIBRE,SECUNDARIA,MESERO,PROPIA,0,10000,COLIMA,28068,7,0,4,0,SINODATOS,1256.58,0,SI,POTENCIALES,V1F1
16/11/1978,FEMENINO,DIVORCIADO,SECUNDARIA,OPERARIO DE PRODUCCION,FAMILIARES,0,5200,COLIMA,28000,8,0,1,5,SI,1456,0,NO,POTENCIALES,V1F1
10/08/1997,MASCULINO,SOLTERO,LICENCIATURA,MECANICO,PADRES,0,10000,COLIMA,28100,18,0,1,0,NO,1948.5,17.82,SI,POTENCIALES,V1F1
26/10/2001,MASCULINO,SOLTERO,BACHILLERATO,LAVA CARROS,PADRES,0,4800,COLIMA,28000,9,0,0,2,NO,1200,0,NO,POTENCIALES,V3F2
12/07/2001,FEMENINO,SOLTERO,BACHILLERATO,CAJERO,PADRES,0,6500,COLIMA,28047,18,0,1,4,NO,1336.25,0,SI,POTENCIALES,V1F1
13/12/1984,FEMENINO,CASADO,SECUNDARIA,EMPDOMESTICA,FAMILIARES,3,4000,COLIMA,28975,35,0,10,0,SINODATOS,1120,194,SI,POTENCIALES,V1F1
15/12/1995,MASCULINO,SOLTERO,LICENCIATURA,ASEGURADOR,PADRES,0,12000,COLIMA,28000,25,0,1,0,NO,1671,0,NO,POTENCIALES,V1F1
11/08/1978,MASCULINO,DIVORCIADO,BACHILLERATO,ARRENDATARIO,PROPIA,0,15000,COLIMA,28010,8,0,15,0,SINODATOS,2026.8,543.96,NO,POTENCIALES,V1F1
30/01/2000,FEMENINO,UNIONLIBRE,BACHILLERATO,AYUDANTE EN GENERAL,FAMILIARES,0,4000,COLIMA,28000,1,3,1,3,NO,720,0,NO,POTENCIALES,V1F1
10/07/1994,FEMENINO,SOLTERO,LICENCIATURA,ADMINISTRADOR,PROPIA,0,15200,COLIMA,28984,25,0,3,0,SINODATOS,2676.6,269,NO,POTENCIALES,V1F1
13/02/1972,MASCULINO,CASADO,PRIMARIA,ALBANIL,PROPIA,0,8000,COLIMA,28000,30,0,25,0,SINODATOS,2173.2,0,SI,POTENCIALES,V1F1
10/03/1998,FEMENINO,SOLTERO,LICENCIATURA,DEPENDIENTE,PADRES,0,5760,COLIMA,28983,8,0,0,9,NO,1144.5,196,NO,POTENCIALES,V1F1
29/07/1982,MASCULINO,UNIONLIBRE,BACHILLERATO,PROFESOR,PROPIA,0,10000,COLIMA,28000,3,0,5,0,SI,2115.4,191.02,SI,PERDIDOS,V0F0
29/01/1945,FEMENINO,VIUDO,PRIMARIA,ARRENDATARIO,PROPIA,0,4000,COLIMA,28000,40,0,10,0,SINODATOS,1200,91.72,NO,POTENCIALES,V1F1
26/07/1966,FEMENINO,CASADO,SECUNDARIA,CAMPESINO,PROPIA,0,15000,COLIMA,28000,34,0,36,0,SINODATOS,1607.4,192,SI,PERDIDOS,V0F0
04/11/1975,FEMENINO,CASADO,SECUNDARIA,AMACASA,PADRES,0,1,COLIMA,28000,24,0,1,0,SI,500,0,NO,PERDIDOS,V0F0
25/04/1993,FEMENINO,CASADO,BACHILLERATO,REPOSTERO,FAMILIARES,0,10000,COLIMA,28983,0,6,5,0,NO,1751.62,42.88,NO,POTENCIALES,V1F1
29/04/2001,FEMENINO,SOLTERO,LICENCIATURA,DEPENDIENTE,PADRES,0,4000,COLIMA,28000,18,0,0,4,NO,600,0,SI,POTENCIALES,V1F1
05/11/1964,FEMENINO,SOLTERO,PRIMARIA,JEFEDETIENDA,PROPIA,0,4000,COLIMA,28000,5,0,0,7,SINODATOS,1200,0,SI,ATENCION MEDIA,V1F1
23/12/1985,MASCULINO,CASADO,SECUNDARIA,CHOFER,RENTADA,0,7200,COLIMA,28047,1,6,0,9,NO,960,0,NO,POTENCIALES,V1F1
08/10/1993,FEMENINO,UNIONLIBRE,LICENCIATURA,JEFEDETIENDA,RENTADA,0,6000,COLIMA,28000,1,6,6,2,NO,500,0,NO,POTENCIALES,V1F1
18/04/1971,FEMENINO,UNIONLIBRE,SECUNDARIA,EMPDOMESTICA,PROPIA,0,10000,COLIMA,28140,7,8,27,0,SINODATOS,1069.75,0,NO,POTENCIALES,V1F1
24/10/1997,FEMENINO,SOLTERO,LICENCIATURA,APLICAUNAS,RENTADA,0,12000,COLIMA,28000,3,0,5,0,SINODATOS,908.5,424.51,SI,POTENCIALES,V1F1
26/06/1968,FEMENINO,SOLTERO,BACHILLERATO,EMPDOMESTICA,PROPIA,0,6000,COLIMA,28973,15,0,11,0,NO,1283.7,34.5,SI,POTENCIALES,V1F1
15/06/1996,FEMENINO,SOLTERO,LICENCIATURA,MAESTROPRIMARIA,PADRES,0,10600,COLIMA,28000,2,0,1,2,NO,2129.5,188,NO,POTENCIALES,V1F1
27/06/1998,FEMENINO,SOLTERO,BACHILLERATO,ANALISTACALIDAD,RENTADA,0,6500,COLIMA,28984,0,8,0,3,NO,500,-548.28,NO,POTENCIALES,V1F1
03/11/1988,MASCULINO,SOLTERO,SECUNDARIA,CHOFER,RENTADA,0,7000,COLIMA,28000,20,0,3,0,NO,500,0,NO,POTENCIALES,V1F1
04/05/1988,MASCULINO,SOLTERO,SECUNDARIA,CHOFER,PROPIA,0,9500,COLIMA,28984,0,8,4,0,SINODATOS,2437.8,440.7,SI,POTENCIALES,V1F1
28/08/1957,MASCULINO,CASADO,SECUNDARIA,DESPACHADOR DE GASOLINA,PROPIA,0,6000,COLIMA,28510,45,0,5,0,SINODATOS,1415.1,0,SI,PERDIDOS,V0F0
29/06/2002,MASCULINO,SOLTERO,SECUNDARIA,ALBANILAYUDANTE,PADRES,0,8000,COLIMA,28060,10,0,5,0,SINDATO,1345.75,0,SI,POTENCIALES,V1F1
25/08/1989,MASCULINO,SOLTERO,SECUNDARIA,REPARTIDOR,FAMILIARES,0,6000,COLIMA,28000,4,8,5,0,NO,1095.2,0,NO,PERDIDOS,V0F0
13/11/1998,MASCULINO,CASADO,BACHILLERATO,ALBANIL,PADRES,0,7200,COLIMA,28976,1,0,4,0,NO,1800,0,NO,POTENCIALES,V1F1
25/12/1990,MASCULINO,SOLTERO,CARRERATECNICA,ESTILISTA,PROPIA,0,40000,COLIMA,28984,5,0,5,0,NO,1426.36,30,SI,POTENCIALES,V2F1
12/07/1985,FEMENINO,SOLTERO,BACHILLERATO,ENFERMEROTECNICO,FAMILIARES,0,12000,COLIMA,28974,2,0,5,0,NO,1953.38,0,SI,POTENCIALES,V2F1
06/08/2001,MASCULINO,SOLTERO,BACHILLERATO,VIGILANTE,PROPIA,0,6000,COLIMA,28077,1,0,2,0,NO,1384.5,0,NO,POTENCIALES,V1F1
03/03/1994,FEMENINO,CASADO,LICENCIATURA,ENFERMERO,PROPIA,0,10000,COLIMA,28984,3,0,0,5,NO,2520.84,212.88,NO,POTENCIALES,V1F1
16/09/1980,FEMENINO,SOLTERO,SECUNDARIA,ENCARGADO DE COCINA,PADRES,0,4800,COLIMA,28000,6,8,3,6,NO,1344,0,SI,POTENCIALES,V1F1
25/06/1982,FEMENINO,CASADO,SECUNDARIA,CORTACAMPO,PROPIA,3,4500,COLIMA,28510,10,0,2,0,SINODATOS,1350,645.5,SI,PERDIDOS,V0F0
06/09/1982,FEMENINO,SOLTERO,BACHILLERATO,ENCAREA,RENTADA,0,11000,COLIMA,28048,0,10,3,0,SINDATO,1126.2,-35.5,SI,POTENCIALES,V1F1
20/07/1992,FEMENINO,UNIONLIBRE,BACHILLERATO,EMPLEADO EN GENERAL,FAMILIARES,0,4500,COLIMA,28000,3,0,2,0,SINODATOS,990,0,SI,POTENCIALES,V1F1
24/09/1966,FEMENINO,SOLTERO,LICENCIATURA,ENFERMERO CON TITULO,PROPIA,0,12000,COLIMA,28000,3,7,8,11,NO,2760.6,250,SI,POTENCIALES,V1F1
